[2023-11-20 13:48:43,606][numexpr.utils][INFO] - Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
[2023-11-20 13:48:43,607][numexpr.utils][INFO] - NumExpr defaulting to 8 threads.
[2023-11-20 19:22:47,831][PML][INFO] - TRAINING EPOCH 885
[2023-11-20 19:23:04,450][PML][INFO] - Evaluating epoch 885
[2023-11-20 19:23:04,451][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:23:07,753][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:23:07,755][PML][INFO] - running k-nn with k=51
[2023-11-20 19:23:07,755][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:23:08,333][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:23:08,333][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:23:09,204][PML][INFO] - TRAINING EPOCH 886
[2023-11-20 19:23:25,746][PML][INFO] - Evaluating epoch 886
[2023-11-20 19:23:25,747][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:23:29,010][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:23:29,012][PML][INFO] - running k-nn with k=51
[2023-11-20 19:23:29,012][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:23:29,565][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:23:29,565][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:23:30,526][PML][INFO] - TRAINING EPOCH 887
[2023-11-20 19:23:47,089][PML][INFO] - Evaluating epoch 887
[2023-11-20 19:23:47,090][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:23:50,410][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:23:50,412][PML][INFO] - running k-nn with k=51
[2023-11-20 19:23:50,412][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:23:51,006][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:23:51,006][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:23:51,882][PML][INFO] - TRAINING EPOCH 888
[2023-11-20 19:24:09,198][PML][INFO] - Evaluating epoch 888
[2023-11-20 19:24:09,199][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:24:12,642][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:24:12,644][PML][INFO] - running k-nn with k=51
[2023-11-20 19:24:12,644][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:24:13,244][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:24:13,245][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:24:14,232][PML][INFO] - TRAINING EPOCH 889
[2023-11-20 19:24:31,156][PML][INFO] - Evaluating epoch 889
[2023-11-20 19:24:31,157][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:24:34,492][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:24:34,494][PML][INFO] - running k-nn with k=51
[2023-11-20 19:24:34,495][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:24:35,065][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:24:35,066][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:24:36,006][PML][INFO] - TRAINING EPOCH 890
[2023-11-20 19:24:53,375][PML][INFO] - Evaluating epoch 890
[2023-11-20 19:24:53,376][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:24:56,763][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:24:56,765][PML][INFO] - running k-nn with k=51
[2023-11-20 19:24:56,766][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:24:57,360][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:24:57,360][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:24:58,342][PML][INFO] - TRAINING EPOCH 891
[2023-11-20 19:25:14,993][PML][INFO] - Evaluating epoch 891
[2023-11-20 19:25:14,993][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:25:18,433][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:25:18,435][PML][INFO] - running k-nn with k=51
[2023-11-20 19:25:18,435][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:25:18,991][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:25:18,991][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:25:19,834][PML][INFO] - TRAINING EPOCH 892
[2023-11-20 19:25:36,553][PML][INFO] - Evaluating epoch 892
[2023-11-20 19:25:36,553][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:25:39,846][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:25:39,848][PML][INFO] - running k-nn with k=51
[2023-11-20 19:25:39,848][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:25:40,386][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:25:40,386][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:25:41,368][PML][INFO] - TRAINING EPOCH 893
[2023-11-20 19:25:58,035][PML][INFO] - Evaluating epoch 893
[2023-11-20 19:25:58,036][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:26:01,562][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:26:01,564][PML][INFO] - running k-nn with k=51
[2023-11-20 19:26:01,564][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:26:02,083][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:26:02,083][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:26:02,964][PML][INFO] - TRAINING EPOCH 894
[2023-11-20 19:26:20,142][PML][INFO] - Evaluating epoch 894
[2023-11-20 19:26:20,143][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:26:23,488][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:26:23,490][PML][INFO] - running k-nn with k=51
[2023-11-20 19:26:23,490][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:26:24,069][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:26:24,069][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:26:25,026][PML][INFO] - TRAINING EPOCH 895
[2023-11-20 19:26:41,592][PML][INFO] - Evaluating epoch 895
[2023-11-20 19:26:41,592][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:26:44,767][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:26:44,769][PML][INFO] - running k-nn with k=51
[2023-11-20 19:26:44,769][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:26:45,357][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:26:45,357][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:26:46,217][PML][INFO] - TRAINING EPOCH 896
[2023-11-20 19:27:03,349][PML][INFO] - Evaluating epoch 896
[2023-11-20 19:27:03,350][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:27:06,742][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:27:06,743][PML][INFO] - running k-nn with k=51
[2023-11-20 19:27:06,743][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:27:07,268][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:27:07,269][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:27:08,241][PML][INFO] - TRAINING EPOCH 897
[2023-11-20 19:27:25,182][PML][INFO] - Evaluating epoch 897
[2023-11-20 19:27:25,183][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:27:28,575][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:27:28,578][PML][INFO] - running k-nn with k=51
[2023-11-20 19:27:28,578][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:27:29,094][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:27:29,094][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:27:29,928][PML][INFO] - TRAINING EPOCH 898
[2023-11-20 19:27:47,449][PML][INFO] - Evaluating epoch 898
[2023-11-20 19:27:47,450][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:27:50,754][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:27:50,756][PML][INFO] - running k-nn with k=51
[2023-11-20 19:27:50,756][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:27:51,266][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:27:51,267][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:27:52,262][PML][INFO] - TRAINING EPOCH 899
[2023-11-20 19:28:08,678][PML][INFO] - Evaluating epoch 899
[2023-11-20 19:28:08,679][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:28:12,067][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:28:12,069][PML][INFO] - running k-nn with k=51
[2023-11-20 19:28:12,069][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:28:12,649][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:28:12,649][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:28:13,515][PML][INFO] - TRAINING EPOCH 900
[2023-11-20 19:28:30,174][PML][INFO] - Evaluating epoch 900
[2023-11-20 19:28:30,174][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:28:33,456][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:28:33,458][PML][INFO] - running k-nn with k=51
[2023-11-20 19:28:33,458][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:28:33,963][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:28:33,963][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:28:34,875][PML][INFO] - TRAINING EPOCH 901
[2023-11-20 19:28:51,259][PML][INFO] - Evaluating epoch 901
[2023-11-20 19:28:51,260][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:28:54,590][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:28:54,592][PML][INFO] - running k-nn with k=51
[2023-11-20 19:28:54,592][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:28:55,129][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:28:55,130][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:28:55,978][PML][INFO] - TRAINING EPOCH 902
[2023-11-20 19:29:12,753][PML][INFO] - Evaluating epoch 902
[2023-11-20 19:29:12,753][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:29:16,080][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:29:16,083][PML][INFO] - running k-nn with k=51
[2023-11-20 19:29:16,083][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:29:16,599][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:29:16,599][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:29:17,549][PML][INFO] - TRAINING EPOCH 903
[2023-11-20 19:29:34,123][PML][INFO] - Evaluating epoch 903
[2023-11-20 19:29:34,124][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:29:37,450][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:29:37,451][PML][INFO] - running k-nn with k=51
[2023-11-20 19:29:37,451][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:29:37,996][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:29:37,997][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:29:38,848][PML][INFO] - TRAINING EPOCH 904
[2023-11-20 19:29:55,593][PML][INFO] - Evaluating epoch 904
[2023-11-20 19:29:55,594][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:29:58,876][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:29:58,878][PML][INFO] - running k-nn with k=51
[2023-11-20 19:29:58,878][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:29:59,390][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:29:59,391][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:30:00,352][PML][INFO] - TRAINING EPOCH 905
[2023-11-20 19:30:16,931][PML][INFO] - Evaluating epoch 905
[2023-11-20 19:30:16,932][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:30:20,268][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:30:20,269][PML][INFO] - running k-nn with k=51
[2023-11-20 19:30:20,269][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:30:20,862][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:30:20,862][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:30:21,718][PML][INFO] - New best accuracy! 0.4669200104834247
[2023-11-20 19:30:21,900][PML][INFO] - TRAINING EPOCH 906
[2023-11-20 19:30:38,670][PML][INFO] - Evaluating epoch 906
[2023-11-20 19:30:38,671][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:30:42,017][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:30:42,019][PML][INFO] - running k-nn with k=51
[2023-11-20 19:30:42,019][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:30:42,514][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:30:42,514][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:30:43,537][PML][INFO] - TRAINING EPOCH 907
[2023-11-20 19:30:59,880][PML][INFO] - Evaluating epoch 907
[2023-11-20 19:30:59,881][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:31:03,182][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:31:03,185][PML][INFO] - running k-nn with k=51
[2023-11-20 19:31:03,185][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:31:03,763][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:31:03,763][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:31:04,635][PML][INFO] - TRAINING EPOCH 908
[2023-11-20 19:31:21,262][PML][INFO] - Evaluating epoch 908
[2023-11-20 19:31:21,263][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:31:24,526][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:31:24,527][PML][INFO] - running k-nn with k=51
[2023-11-20 19:31:24,528][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:31:25,113][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:31:25,114][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:31:26,098][PML][INFO] - TRAINING EPOCH 909
[2023-11-20 19:31:42,634][PML][INFO] - Evaluating epoch 909
[2023-11-20 19:31:42,635][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:31:45,954][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:31:45,955][PML][INFO] - running k-nn with k=51
[2023-11-20 19:31:45,955][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:31:46,454][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:31:46,454][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:31:47,306][PML][INFO] - TRAINING EPOCH 910
[2023-11-20 19:32:03,873][PML][INFO] - Evaluating epoch 910
[2023-11-20 19:32:03,874][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:32:07,163][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:32:07,164][PML][INFO] - running k-nn with k=51
[2023-11-20 19:32:07,164][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:32:07,745][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:32:07,745][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:32:08,710][PML][INFO] - TRAINING EPOCH 911
[2023-11-20 19:32:25,189][PML][INFO] - Evaluating epoch 911
[2023-11-20 19:32:25,190][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:32:28,499][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:32:28,501][PML][INFO] - running k-nn with k=51
[2023-11-20 19:32:28,501][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:32:29,021][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:32:29,021][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:32:29,876][PML][INFO] - TRAINING EPOCH 912
[2023-11-20 19:32:46,817][PML][INFO] - Evaluating epoch 912
[2023-11-20 19:32:46,818][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:32:50,112][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:32:50,113][PML][INFO] - running k-nn with k=51
[2023-11-20 19:32:50,113][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:32:50,611][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:32:50,611][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:32:51,567][PML][INFO] - TRAINING EPOCH 913
[2023-11-20 19:33:08,372][PML][INFO] - Evaluating epoch 913
[2023-11-20 19:33:08,372][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:33:11,657][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:33:11,660][PML][INFO] - running k-nn with k=51
[2023-11-20 19:33:11,660][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:33:12,195][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:33:12,195][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:33:13,047][PML][INFO] - TRAINING EPOCH 914
[2023-11-20 19:33:29,533][PML][INFO] - Evaluating epoch 914
[2023-11-20 19:33:29,534][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:33:32,799][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:33:32,800][PML][INFO] - running k-nn with k=51
[2023-11-20 19:33:32,800][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:33:33,376][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:33:33,377][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:33:34,337][PML][INFO] - TRAINING EPOCH 915
[2023-11-20 19:33:50,845][PML][INFO] - Evaluating epoch 915
[2023-11-20 19:33:50,846][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:33:54,100][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:33:54,102][PML][INFO] - running k-nn with k=51
[2023-11-20 19:33:54,102][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:33:54,681][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:33:54,681][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:33:55,538][PML][INFO] - TRAINING EPOCH 916
[2023-11-20 19:34:12,548][PML][INFO] - Evaluating epoch 916
[2023-11-20 19:34:12,548][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:34:15,819][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:34:15,821][PML][INFO] - running k-nn with k=51
[2023-11-20 19:34:15,822][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:34:16,322][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:34:16,322][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:34:17,291][PML][INFO] - TRAINING EPOCH 917
[2023-11-20 19:34:33,909][PML][INFO] - Evaluating epoch 917
[2023-11-20 19:34:33,909][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:34:37,283][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:34:37,286][PML][INFO] - running k-nn with k=51
[2023-11-20 19:34:37,286][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:34:37,820][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:34:37,821][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:34:38,667][PML][INFO] - TRAINING EPOCH 918
[2023-11-20 19:34:55,387][PML][INFO] - Evaluating epoch 918
[2023-11-20 19:34:55,388][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:34:58,636][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:34:58,638][PML][INFO] - running k-nn with k=51
[2023-11-20 19:34:58,639][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:34:59,172][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:34:59,172][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:35:00,136][PML][INFO] - TRAINING EPOCH 919
[2023-11-20 19:35:16,624][PML][INFO] - Evaluating epoch 919
[2023-11-20 19:35:16,624][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:35:19,922][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:35:19,924][PML][INFO] - running k-nn with k=51
[2023-11-20 19:35:19,924][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:35:20,440][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:35:20,441][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:35:21,297][PML][INFO] - TRAINING EPOCH 920
[2023-11-20 19:35:37,886][PML][INFO] - Evaluating epoch 920
[2023-11-20 19:35:37,886][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:35:41,208][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:35:41,210][PML][INFO] - running k-nn with k=51
[2023-11-20 19:35:41,210][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:35:41,794][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:35:41,794][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:35:42,714][PML][INFO] - TRAINING EPOCH 921
[2023-11-20 19:35:59,020][PML][INFO] - Evaluating epoch 921
[2023-11-20 19:35:59,021][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:36:02,370][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:36:02,372][PML][INFO] - running k-nn with k=51
[2023-11-20 19:36:02,373][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:36:02,951][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:36:02,951][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:36:03,803][PML][INFO] - TRAINING EPOCH 922
[2023-11-20 19:36:20,657][PML][INFO] - Evaluating epoch 922
[2023-11-20 19:36:20,657][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:36:23,938][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:36:23,939][PML][INFO] - running k-nn with k=51
[2023-11-20 19:36:23,939][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:36:24,519][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:36:24,520][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:36:25,478][PML][INFO] - TRAINING EPOCH 923
[2023-11-20 19:36:41,981][PML][INFO] - Evaluating epoch 923
[2023-11-20 19:36:41,982][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:36:45,256][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:36:45,257][PML][INFO] - running k-nn with k=51
[2023-11-20 19:36:45,257][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:36:45,755][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:36:45,755][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:36:46,597][PML][INFO] - TRAINING EPOCH 924
[2023-11-20 19:37:03,289][PML][INFO] - Evaluating epoch 924
[2023-11-20 19:37:03,289][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:37:06,638][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:37:06,639][PML][INFO] - running k-nn with k=51
[2023-11-20 19:37:06,639][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:37:07,218][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:37:07,218][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:37:08,194][PML][INFO] - TRAINING EPOCH 925
[2023-11-20 19:37:24,883][PML][INFO] - Evaluating epoch 925
[2023-11-20 19:37:24,884][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:37:28,197][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:37:28,198][PML][INFO] - running k-nn with k=51
[2023-11-20 19:37:28,198][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:37:28,777][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:37:28,778][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:37:29,633][PML][INFO] - TRAINING EPOCH 926
[2023-11-20 19:37:46,091][PML][INFO] - Evaluating epoch 926
[2023-11-20 19:37:46,091][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:37:49,344][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:37:49,345][PML][INFO] - running k-nn with k=51
[2023-11-20 19:37:49,345][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:37:49,923][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:37:49,923][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:37:50,886][PML][INFO] - TRAINING EPOCH 927
[2023-11-20 19:38:07,145][PML][INFO] - Evaluating epoch 927
[2023-11-20 19:38:07,145][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:38:10,451][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:38:10,452][PML][INFO] - running k-nn with k=51
[2023-11-20 19:38:10,452][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:38:11,035][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:38:11,035][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:38:11,906][PML][INFO] - TRAINING EPOCH 928
[2023-11-20 19:38:28,509][PML][INFO] - Evaluating epoch 928
[2023-11-20 19:38:28,509][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:38:31,743][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:38:31,745][PML][INFO] - running k-nn with k=51
[2023-11-20 19:38:31,745][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:38:32,325][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:38:32,326][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:38:33,298][PML][INFO] - TRAINING EPOCH 929
[2023-11-20 19:38:49,704][PML][INFO] - Evaluating epoch 929
[2023-11-20 19:38:49,705][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:38:53,091][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:38:53,093][PML][INFO] - running k-nn with k=51
[2023-11-20 19:38:53,094][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:38:53,610][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:38:53,610][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:38:54,457][PML][INFO] - TRAINING EPOCH 930
[2023-11-20 19:39:11,287][PML][INFO] - Evaluating epoch 930
[2023-11-20 19:39:11,288][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:39:14,669][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:39:14,671][PML][INFO] - running k-nn with k=51
[2023-11-20 19:39:14,671][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:39:15,247][PML][INFO] - running k-means clustering with k=48
[2023-11-20 19:39:15,248][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:39:16,204][PML][INFO] - TRAINING EPOCH 931
[2023-11-20 19:39:32,494][PML][INFO] - Evaluating epoch 931
[2023-11-20 19:39:32,495][PML][INFO] - Getting embeddings for the val split
[2023-11-20 19:39:35,782][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 19:39:35,783][PML][INFO] - running k-nn with k=51
[2023-11-20 19:39:35,783][PML][INFO] - embedding dimensionality is 128
[2023-11-20 19:39:36,364][PML][INFO] - running k-means clustering with k=48
